frame,selector,L1,L2,L3,ref_selector,ref_L1,ref_L2,ref_L3,col,got
1831,0,113,16,29,0,124,22,25,0,2369
1831,0,113,16,29,0,124,22,25,1,3216
1831,0,113,16,29,0,124,22,25,2,7030
1831,0,113,16,29,0,124,22,25,3,8065
1831,0,113,16,29,0,124,22,25,4,8075
1831,0,113,16,29,0,124,22,25,5,10763
1831,0,113,16,29,0,124,22,25,6,15905
1831,0,113,16,29,0,124,22,25,7,18784
1831,0,113,16,29,0,124,22,25,8,20652
1831,0,113,16,29,0,124,22,25,9,21627
1832,0,68,7,13,0,21,1,25,0,3342
1832,0,68,7,13,0,21,1,25,1,3352
1832,0,68,7,13,0,21,1,25,2,7069
1832,0,68,7,13,0,21,1,25,3,8276
1832,0,68,7,13,0,21,1,25,4,9790
1832,0,68,7,13,0,21,1,25,5,12585
1832,0,68,7,13,0,21,1,25,6,15890
1832,0,68,7,13,0,21,1,25,7,17735
1832,0,68,7,13,0,21,1,25,8,19690
1832,0,68,7,13,0,21,1,25,9,22580
1833,0,21,1,25,0,68,1,13,0,2028
1833,0,21,1,25,0,68,1,13,1,2716
1833,0,21,1,25,0,68,1,13,2,6386
1833,0,21,1,25,0,68,1,13,3,7026
1833,0,21,1,25,0,68,1,13,4,7983
1833,0,21,1,25,0,68,1,13,5,11357
1833,0,21,1,25,0,68,1,13,6,14594
1833,0,21,1,25,0,68,1,13,7,19116
1833,0,21,1,25,0,68,1,13,8,20675
1833,0,21,1,25,0,68,1,13,9,21420
1834,0,68,1,25,0,68,7,9,0,2622
1834,0,68,1,25,0,68,7,9,1,3266
1834,0,68,1,25,0,68,7,9,2,7301
1834,0,68,1,25,0,68,7,9,3,8191
1834,0,68,1,25,0,68,7,9,4,8626
1834,0,68,1,25,0,68,7,9,5,11617
1834,0,68,1,25,0,68,7,9,6,16770
1834,0,68,1,25,0,68,7,9,7,17886
1834,0,68,1,25,0,68,7,9,8,20362
1834,0,68,1,25,0,68,7,9,9,21338
1835,0,96,19,28,0,100,7,21,0,1010
1835,0,96,19,28,0,100,7,21,1,2793
1835,0,96,19,28,0,100,7,21,2,7271
1835,0,96,19,28,0,100,7,21,3,8860
1835,0,96,19,28,0,100,7,21,4,9860
1835,0,96,19,28,0,100,7,21,5,11770
1835,0,96,19,28,0,100,7,21,6,15771
1835,0,96,19,28,0,100,7,21,7,18681
1835,0,96,19,28,0,100,7,21,8,20536
1835,0,96,19,28,0,100,7,21,9,21734
1836,0,113,23,9,0,68,1,25,0,3984
1836,0,113,23,9,0,68,1,25,1,3994
1836,0,113,23,9,0,68,1,25,2,6419
1836,0,113,23,9,0,68,1,25,3,6429
1836,0,113,23,9,0,68,1,25,4,8369
1836,0,113,23,9,0,68,1,25,5,11710
1836,0,113,23,9,0,68,1,25,6,15921
1836,0,113,23,9,0,68,1,25,7,18393
1836,0,113,23,9,0,68,1,25,8,21907
1836,0,113,23,9,0,68,1,25,9,22459
1837,0,124,1,28,0,21,1,25,0,567
1837,0,124,1,28,0,21,1,25,1,2783
1837,0,124,1,28,0,21,1,25,2,7594
1837,0,124,1,28,0,21,1,25,3,8710
1837,0,124,1,28,0,21,1,25,4,9437
1837,0,124,1,28,0,21,1,25,5,11447
1837,0,124,1,28,0,21,1,25,6,15224
1837,0,124,1,28,0,21,1,25,7,18073
1837,0,124,1,28,0,21,1,25,8,19123
1837,0,124,1,28,0,21,1,25,9,20216
1838,0,113,16,9,0,68,7,13,0,2369
1838,0,113,16,9,0,68,7,13,1,3216
1838,0,113,16,9,0,68,7,13,2,7030
1838,0,113,16,9,0,68,7,13,3,8065
1838,0,113,16,9,0,68,7,13,4,8075
1838,0,113,16,9,0,68,7,13,5,11710
1838,0,113,16,9,0,68,7,13,6,15921
1838,0,113,16,9,0,68,7,13,7,18393
1838,0,113,16,9,0,68,7,13,8,21907
1838,0,113,16,9,0,68,7,13,9,22459
1839,0,113,21,12,0,100,7,24,0,3190
1839,0,113,21,12,0,100,7,24,1,3953
1839,0,113,21,12,0,100,7,24,2,6629
1839,0,113,21,12,0,100,7,24,3,6836
1839,0,113,21,12,0,100,7,24,4,9250
1839,0,113,21,12,0,100,7,24,5,11917
1839,0,113,21,12,0,100,7,24,6,16271
1839,0,113,21,12,0,100,7,24,7,18188
1839,0,113,21,12,0,100,7,24,8,19385
1839,0,113,21,12,0,100,7,24,9,21804
1840,0,96,19,28,0,124,22,25,0,1010
1840,0,96,19,28,0,124,22,25,1,2793
1840,0,96,19,28,0,124,22,25,2,7271
1840,0,96,19,28,0,124,22,25,3,8860
1840,0,96,19,28,0,124,22,25,4,9860
1840,0,96,19,28,0,124,22,25,5,11770
1840,0,96,19,28,0,124,22,25,6,15771
1840,0,96,19,28,0,124,22,25,7,18681
1840,0,96,19,28,0,124,22,25,8,20536
1840,0,96,19,28,0,124,22,25,9,21734
1841,0,113,16,9,0,113,17,29,0,2369
1841,0,113,16,9,0,113,17,29,1,3216
1841,0,113,16,9,0,113,17,29,2,7030
1841,0,113,16,9,0,113,17,29,3,8065
1841,0,113,16,9,0,113,17,29,4,8075
1841,0,113,16,9,0,113,17,29,5,11710
1841,0,113,16,9,0,113,17,29,6,15921
1841,0,113,16,9,0,113,17,29,7,18393
1841,0,113,16,9,0,113,17,29,8,21907
1841,0,113,16,9,0,113,17,29,9,22459
1842,0,21,16,7,1,68,1,17,0,1728
1842,0,21,16,7,1,68,1,17,1,2772
1842,0,21,16,7,1,68,1,17,2,7273
1842,0,21,16,7,1,68,1,17,3,8318
1842,0,21,16,7,1,68,1,17,4,9139
1842,0,21,16,7,1,68,1,17,5,11710
1842,0,21,16,7,1,68,1,17,6,15070
1842,0,21,16,7,1,68,1,17,7,19143
1842,0,21,16,7,1,68,1,17,8,19608
1842,0,21,16,7,1,68,1,17,9,20405
1843,0,113,23,24,0,21,7,31,0,3984
1843,0,113,23,24,0,21,7,31,1,3994
1843,0,113,23,24,0,21,7,31,2,6419
1843,0,113,23,24,0,21,7,31,3,6429
1843,0,113,23,24,0,21,7,31,4,8369
1843,0,113,23,24,0,21,7,31,5,11678
1843,0,113,23,24,0,21,7,31,6,16124
1843,0,113,23,24,0,21,7,31,7,17584
1843,0,113,23,24,0,21,7,31,8,21272
1843,0,113,23,24,0,21,7,31,9,21425
1844,0,96,19,28,0,124,22,25,0,1010
1844,0,96,19,28,0,124,22,25,1,2793
1844,0,96,19,28,0,124,22,25,2,7271
1844,0,96,19,28,0,124,22,25,3,8860
1844,0,96,19,28,0,124,22,25,4,9860
1844,0,96,19,28,0,124,22,25,5,11770
1844,0,96,19,28,0,124,22,25,6,15771
1844,0,96,19,28,0,124,22,25,7,18681
1844,0,96,19,28,0,124,22,25,8,20536
1844,0,96,19,28,0,124,22,25,9,21734
1845,0,113,16,12,0,113,17,25,0,2369
1845,0,113,16,12,0,113,17,25,1,3216
1845,0,113,16,12,0,113,17,25,2,7030
1845,0,113,16,12,0,113,17,25,3,8065
1845,0,113,16,12,0,113,17,25,4,8075
1845,0,113,16,12,0,113,17,25,5,11917
1845,0,113,16,12,0,113,17,25,6,16271
1845,0,113,16,12,0,113,17,25,7,18188
1845,0,113,16,12,0,113,17,25,8,19385
1845,0,113,16,12,0,113,17,25,9,21804
1846,0,21,16,25,0,21,16,25,0,1728
1846,0,21,16,25,0,21,16,25,1,2772
1846,0,21,16,25,0,21,16,25,2,7273
1846,0,21,16,25,0,21,16,25,3,8318
1846,0,21,16,25,0,21,16,25,4,9139
1846,0,21,16,25,0,21,16,25,5,11357
1846,0,21,16,25,0,21,16,25,6,14594
1846,0,21,16,25,0,21,16,25,7,19116
1846,0,21,16,25,0,21,16,25,8,20675
1846,0,21,16,25,0,21,16,25,9,21420
1847,0,113,16,24,0,113,20,0,0,2369
1847,0,113,16,24,0,113,20,0,1,3216
1847,0,113,16,24,0,113,20,0,2,7030
1847,0,113,16,24,0,113,20,0,3,8065
1847,0,113,16,24,0,113,20,0,4,8075
1847,0,113,16,24,0,113,20,0,5,11678
1847,0,113,16,24,0,113,20,0,6,16124
1847,0,113,16,24,0,113,20,0,7,17584
1847,0,113,16,24,0,113,20,0,8,21272
1847,0,113,16,24,0,113,20,0,9,21425
1848,0,113,21,9,0,36,23,25,0,3190
1848,0,113,21,9,0,36,23,25,1,3953
1848,0,113,21,9,0,36,23,25,2,6629
1848,0,113,21,9,0,36,23,25,3,6836
1848,0,113,21,9,0,36,23,25,4,9250
1848,0,113,21,9,0,36,23,25,5,11710
1848,0,113,21,9,0,36,23,25,6,15921
1848,0,113,21,9,0,36,23,25,7,18393
1848,0,113,21,9,0,36,23,25,8,21907
1848,0,113,21,9,0,36,23,25,9,22459
1849,0,124,1,25,0,113,16,29,0,567
1849,0,124,1,25,0,113,16,29,1,2783
1849,0,124,1,25,0,113,16,29,2,7594
1849,0,124,1,25,0,113,16,29,3,8710
1849,0,124,1,25,0,113,16,29,4,9437
1849,0,124,1,25,0,113,16,29,5,11811
1849,0,124,1,25,0,113,16,29,6,16573
1849,0,124,1,25,0,113,16,29,7,18771
1849,0,124,1,25,0,113,16,29,8,20133
1849,0,124,1,25,0,113,16,29,9,21514
1850,0,21,7,7,0,113,21,17,0,2752
1850,0,21,7,7,0,113,21,17,1,2799
1850,0,21,7,7,0,113,21,17,2,6154
1850,0,21,7,7,0,113,21,17,3,7111
1850,0,21,7,7,0,113,21,17,4,9147
1850,0,21,7,7,0,113,21,17,5,11710
1850,0,21,7,7,0,113,21,17,6,15070
1850,0,21,7,7,0,113,21,17,7,19143
1850,0,21,7,7,0,113,21,17,8,19608
1850,0,21,7,7,0,113,21,17,9,20405
1851,0,113,16,9,0,36,22,29,0,2369
1851,0,113,16,9,0,36,22,29,1,3216
1851,0,113,16,9,0,36,22,29,2,7030
1851,0,113,16,9,0,36,22,29,3,8065
1851,0,113,16,9,0,36,22,29,4,8075
1851,0,113,16,9,0,36,22,29,5,11710
1851,0,113,16,9,0,36,22,29,6,15921
1851,0,113,16,9,0,36,22,29,7,18393
1851,0,113,16,9,0,36,22,29,8,21907
1851,0,113,16,9,0,36,22,29,9,22459
1852,0,68,1,29,0,68,1,9,0,2622
1852,0,68,1,29,0,68,1,9,1,3266
1852,0,68,1,29,0,68,1,9,2,7301
1852,0,68,1,29,0,68,1,9,3,8191
1852,0,68,1,29,0,68,1,9,4,8626
1852,0,68,1,29,0,68,1,9,5,11132
1852,0,68,1,29,0,68,1,9,6,15161
1852,0,68,1,29,0,68,1,9,7,18166
1852,0,68,1,29,0,68,1,9,8,20211
1852,0,68,1,29,0,68,1,9,9,20955
1853,0,99,27,30,0,99,19,30,0,3171
1853,0,99,27,30,0,99,19,30,1,4174
1853,0,99,27,30,0,99,19,30,2,5217
1853,0,99,27,30,0,99,19,30,3,5760
1853,0,99,27,30,0,99,19,30,4,6869
1853,0,99,27,30,0,99,19,30,5,8185
1853,0,99,27,30,0,99,19,30,6,16585
1853,0,99,27,30,0,99,19,30,7,17055
1853,0,99,27,30,0,99,19,30,8,19467
1853,0,99,27,30,0,99,19,30,9,20640
1854,1,48,22,15,0,48,6,13,0,2622
1854,1,48,22,15,0,48,6,13,1,3447
1854,1,48,22,15,0,48,6,13,2,7195
1854,1,48,22,15,0,48,6,13,3,8377
1854,1,48,22,15,0,48,6,13,4,10240
1854,1,48,22,15,0,48,6,13,5,13773
1854,1,48,22,15,0,48,6,13,6,14525
1854,1,48,22,15,0,48,6,13,7,17729
1854,1,48,22,15,0,48,6,13,8,20035
1854,1,48,22,15,0,48,6,13,9,23544
1855,0,96,19,21,0,21,20,17,0,1010
1855,0,96,19,21,0,21,20,17,1,2793
1855,0,96,19,21,0,21,20,17,2,7271
1855,0,96,19,21,0,21,20,17,3,8860
1855,0,96,19,21,0,21,20,17,4,9860
1855,0,96,19,21,0,21,20,17,5,12903
1855,0,96,19,21,0,21,20,17,6,16114
1855,0,96,19,21,0,21,20,17,7,19784
1855,0,96,19,21,0,21,20,17,8,21196
1855,0,96,19,21,0,21,20,17,9,21801
1856,0,113,16,29,0,99,16,1,0,2369
1856,0,113,16,29,0,99,16,1,1,3216
1856,0,113,16,29,0,99,16,1,2,7030
1856,0,113,16,29,0,99,16,1,3,8065
1856,0,113,16,29,0,99,16,1,4,8075
1856,0,113,16,29,0,99,16,1,5,10763
1856,0,113,16,29,0,99,16,1,6,15905
1856,0,113,16,29,0,99,16,1,7,18784
1856,0,113,16,29,0,99,16,1,8,20652
1856,0,113,16,29,0,99,16,1,9,21627
1857,0,113,16,28,0,21,19,27,0,2369
1857,0,113,16,28,0,21,19,27,1,3216
1857,0,113,16,28,0,21,19,27,2,7030
1857,0,113,16,28,0,21,19,27,3,8065
1857,0,113,16,28,0,21,19,27,4,8075
1857,0,113,16,28,0,21,19,27,5,10884
1857,0,113,16,28,0,21,19,27,6,16165
1857,0,113,16,28,0,21,19,27,7,17806
1857,0,113,16,28,0,21,19,27,8,19793
1857,0,113,16,28,0,21,19,27,9,20712
1858,0,69,23,25,0,99,18,30,0,3591
1858,0,69,23,25,0,99,18,30,1,3655
1858,0,69,23,25,0,99,18,30,2,5527
1858,0,69,23,25,0,99,18,30,3,5537
1858,0,69,23,25,0,99,18,30,4,7200
1858,0,69,23,25,0,99,18,30,5,9429
1858,0,69,23,25,0,99,18,30,6,15653
1858,0,69,23,25,0,99,18,30,7,17050
1858,0,69,23,25,0,99,18,30,8,20186
1858,0,69,23,25,0,99,18,30,9,21350
1859,0,100,2,31,0,97,25,12,0,913
1859,0,100,2,31,0,97,25,12,1,5044
1859,0,100,2,31,0,97,25,12,2,5898
1859,0,100,2,31,0,97,25,12,3,7533
1859,0,100,2,31,0,97,25,12,4,8759
1859,0,100,2,31,0,97,25,12,5,10540
1859,0,100,2,31,0,97,25,12,6,15724
1859,0,100,2,31,0,97,25,12,7,17569
1859,0,100,2,31,0,97,25,12,8,21150
1859,0,100,2,31,0,97,25,12,9,22637
1860,0,38,8,0,1,77,8,14,0,387
1860,0,38,8,0,1,77,8,14,1,3085
1860,0,38,8,0,1,77,8,14,2,3452
1860,0,38,8,0,1,77,8,14,3,5362
1860,0,38,8,0,1,77,8,14,4,7935
1860,0,38,8,0,1,77,8,14,5,13292
1860,0,38,8,0,1,77,8,14,6,13634
1860,0,38,8,0,1,77,8,14,7,17143
1860,0,38,8,0,1,77,8,14,8,19421
1860,0,38,8,0,1,77,8,14,9,23105
1861,1,1,20,23,0,1,31,8,0,2119
1861,1,1,20,23,0,1,31,8,1,2879
1861,1,1,20,23,0,1,31,8,2,5018
1861,1,1,20,23,0,1,31,8,3,5851
1861,1,1,20,23,0,1,31,8,4,6239
1861,1,1,20,23,0,1,31,8,5,6964
1861,1,1,20,23,0,1,31,8,6,16267
1861,1,1,20,23,0,1,31,8,7,17741
1861,1,1,20,23,0,1,31,8,8,20570
1861,1,1,20,23,0,1,31,8,9,21462
1862,1,1,21,16,0,99,1,24,0,1418
1862,1,1,21,16,0,99,1,24,1,2542
1862,1,1,21,16,0,99,1,24,2,4399
1862,1,1,21,16,0,99,1,24,3,4901
1862,1,1,21,16,0,99,1,24,4,7230
1862,1,1,21,16,0,99,1,24,5,8891
1862,1,1,21,16,0,99,1,24,6,15422
1862,1,1,21,16,0,99,1,24,7,18260
1862,1,1,21,16,0,99,1,24,8,20666
1862,1,1,21,16,0,99,1,24,9,21548
1863,0,99,19,8,0,101,11,7,0,2436
1863,0,99,19,8,0,101,11,7,1,3764
1863,0,99,19,8,0,101,11,7,2,6459
1863,0,99,19,8,0,101,11,7,3,6632
1863,0,99,19,8,0,101,11,7,4,7028
1863,0,99,19,8,0,101,11,7,5,8416
1863,0,99,19,8,0,101,11,7,6,15316
1863,0,99,19,8,0,101,11,7,7,18107
1863,0,99,19,8,0,101,11,7,8,19439
1863,0,99,19,8,0,101,11,7,9,20266
1864,0,101,11,12,0,109,25,10,0,1974
1864,0,101,11,12,0,109,25,10,1,3200
1864,0,101,11,12,0,109,25,10,2,4781
1864,0,101,11,12,0,109,25,10,3,5581
1864,0,101,11,12,0,109,25,10,4,7849
1864,0,101,11,12,0,109,25,10,5,9610
1864,0,101,11,12,0,109,25,10,6,14688
1864,0,101,11,12,0,109,25,10,7,17225
1864,0,101,11,12,0,109,25,10,8,20648
1864,0,101,11,12,0,109,25,10,9,22454
1865,0,1,25,1,0,1,19,19,0,134
1865,0,1,25,1,0,1,19,19,1,3190
1865,0,1,25,1,0,1,19,19,2,4251
1865,0,1,25,1,0,1,19,19,3,4414
1865,0,1,25,1,0,1,19,19,4,6070
1865,0,1,25,1,0,1,19,19,5,9326
1865,0,1,25,1,0,1,19,19,6,15716
1865,0,1,25,1,0,1,19,19,7,17586
1865,0,1,25,1,0,1,19,19,8,21158
1865,0,1,25,1,0,1,19,19,9,22563
1866,0,99,25,15,0,109,31,27,0,1178
1866,0,99,25,15,0,109,31,27,1,4166
1866,0,99,25,15,0,109,31,27,2,5815
1866,0,99,25,15,0,109,31,27,3,6101
1866,0,99,25,15,0,109,31,27,4,7732
1866,0,99,25,15,0,109,31,27,5,8461
1866,0,99,25,15,0,109,31,27,6,15691
1866,0,99,25,15,0,109,31,27,7,18320
1866,0,99,25,15,0,109,31,27,8,19093
1866,0,99,25,15,0,109,31,27,9,22025
1867,0,101,11,21,0,1,16,22,0,1974
1867,0,101,11,21,0,1,16,22,1,3200
1867,0,101,11,21,0,1,16,22,2,4781
1867,0,101,11,21,0,1,16,22,3,5581
1867,0,101,11,21,0,1,16,22,4,7849
1867,0,101,11,21,0,1,16,22,5,9710
1867,0,101,11,21,0,1,16,22,6,14925
1867,0,101,11,21,0,1,16,22,7,17946
1867,0,101,11,21,0,1,16,22,8,21567
1867,0,101,11,21,0,1,16,22,9,21577
1868,0,111,7,19,0,99,31,1,0,2751
1868,0,111,7,19,0,99,31,1,1,2927
1868,0,111,7,19,0,99,31,1,2,5069
1868,0,111,7,19,0,99,31,1,3,6121
1868,0,111,7,19,0,99,31,1,4,7167
1868,0,111,7,19,0,99,31,1,5,8971
1868,0,111,7,19,0,99,31,1,6,15278
1868,0,111,7,19,0,99,31,1,7,16718
1868,0,111,7,19,0,99,31,1,8,18453
1868,0,111,7,19,0,99,31,1,9,19289
1869,0,1,21,26,0,47,25,17,0,1418
1869,0,1,21,26,0,47,25,17,1,2542
1869,0,1,21,26,0,47,25,17,2,4399
1869,0,1,21,26,0,47,25,17,3,4901
1869,0,1,21,26,0,47,25,17,4,7230
1869,0,1,21,26,0,47,25,17,5,8457
1869,0,1,21,26,0,47,25,17,6,14607
1869,0,1,21,26,0,47,25,17,7,16922
1869,0,1,21,26,0,47,25,17,8,20963
1869,0,1,21,26,0,47,25,17,9,22199
1870,0,97,25,29,0,99,17,26,0,545
1870,0,97,25,29,0,99,17,26,1,3586
1870,0,97,25,29,0,99,17,26,2,5094
1870,0,97,25,29,0,99,17,26,3,5626
1870,0,97,25,29,0,99,17,26,4,7537
1870,0,97,25,29,0,99,17,26,5,9447
1870,0,97,25,29,0,99,17,26,6,16414
1870,0,97,25,29,0,99,17,26,7,19373
1870,0,97,25,29,0,99,17,26,8,21728
1870,0,97,25,29,0,99,17,26,9,22147
1871,0,69,25,28,0,1,28,0,0,1456
1871,0,69,25,28,0,1,28,0,1,4319
1871,0,69,25,28,0,1,28,0,2,5518
1871,0,69,25,28,0,1,28,0,3,5528
1871,0,69,25,28,0,1,28,0,4,6921
1871,0,69,25,28,0,1,28,0,5,9065
1871,0,69,25,28,0,1,28,0,6,14304
1871,0,69,25,28,0,1,28,0,7,16352
1871,0,69,25,28,0,1,28,0,8,19176
1871,0,69,25,28,0,1,28,0,9,20052
1872,0,97,23,29,0,101,25,6,0,2680
1872,0,97,23,29,0,101,25,6,1,2922
1872,0,97,23,29,0,101,25,6,2,5149
1872,0,97,23,29,0,101,25,6,3,5589
1872,0,97,23,29,0,101,25,6,4,7816
1872,0,97,23,29,0,101,25,6,5,9447
1872,0,97,23,29,0,101,25,6,6,16414
1872,0,97,23,29,0,101,25,6,7,19373
1872,0,97,23,29,0,101,25,6,8,21728
1872,0,97,23,29,0,101,25,6,9,22147
1873,0,63,19,24,0,97,23,28,0,1605
1873,0,63,19,24,0,97,23,28,1,3136
1873,0,63,19,24,0,97,23,28,2,5622
1873,0,63,19,24,0,97,23,28,3,6114
1873,0,63,19,24,0,97,23,28,4,6718
1873,0,63,19,24,0,97,23,28,5,8269
1873,0,63,19,24,0,97,23,28,6,13656
1873,0,63,19,24,0,97,23,28,7,15691
1873,0,63,19,24,0,97,23,28,8,18504
1873,0,63,19,24,0,97,23,28,9,21440
1874,0,110,23,31,0,39,19,29,0,2262
1874,0,110,23,31,0,39,19,29,1,2272
1874,0,110,23,31,0,39,19,29,2,4946
1874,0,110,23,31,0,39,19,29,3,5810
1874,0,110,23,31,0,39,19,29,4,8028
1874,0,110,23,31,0,39,19,29,5,11720
1874,0,110,23,31,0,39,19,29,6,14347
1874,0,110,23,31,0,39,19,29,7,17366
1874,0,110,23,31,0,39,19,29,8,19993
1874,0,110,23,31,0,39,19,29,9,21115
1875,0,110,8,27,0,110,12,24,0,867
1875,0,110,8,27,0,110,12,24,1,3619
1875,0,110,8,27,0,110,12,24,2,4640
1875,0,110,8,27,0,110,12,24,3,7157
1875,0,110,8,27,0,110,12,24,4,8519
1875,0,110,8,27,0,110,12,24,5,12848
1875,0,110,8,27,0,110,12,24,6,15304
1875,0,110,8,27,0,110,12,24,7,17316
1875,0,110,8,27,0,110,12,24,8,20319
1875,0,110,8,27,0,110,12,24,9,20963
1876,0,103,1,22,0,69,20,16,0,2423
1876,0,103,1,22,0,69,20,16,1,3900
1876,0,103,1,22,0,69,20,16,2,7064
1876,0,103,1,22,0,69,20,16,3,7448
1876,0,103,1,22,0,69,20,16,4,7458
1876,0,103,1,22,0,69,20,16,5,9915
1876,0,103,1,22,0,69,20,16,6,13699
1876,0,103,1,22,0,69,20,16,7,15196
1876,0,103,1,22,0,69,20,16,8,19219
1876,0,103,1,22,0,69,20,16,9,19845
1877,0,77,23,6,0,49,2,28,0,2726
1877,0,77,23,6,0,49,2,28,1,2805
1877,0,77,23,6,0,49,2,28,2,5419
1877,0,77,23,6,0,49,2,28,3,5429
1877,0,77,23,6,0,49,2,28,4,7613
1877,0,77,23,6,0,49,2,28,5,12099
1877,0,77,23,6,0,49,2,28,6,14645
1877,0,77,23,6,0,49,2,28,7,16511
1877,0,77,23,6,0,49,2,28,8,19617
1877,0,77,23,6,0,49,2,28,9,21028
1878,0,101,7,12,0,97,23,2,0,2179
1878,0,101,7,12,0,97,23,2,1,2699
1878,0,101,7,12,0,97,23,2,2,5268
1878,0,101,7,12,0,97,23,2,3,6918
1878,0,101,7,12,0,97,23,2,4,8191
1878,0,101,7,12,0,97,23,2,5,9610
1878,0,101,7,12,0,97,23,2,6,14688
1878,0,101,7,12,0,97,23,2,7,17225
1878,0,101,7,12,0,97,23,2,8,20648
1878,0,101,7,12,0,97,23,2,9,22454
1879,0,70,1,21,0,53,11,4,0,2838
1879,0,70,1,21,0,53,11,4,1,3465
1879,0,70,1,21,0,53,11,4,2,6290
1879,0,70,1,21,0,53,11,4,3,6989
1879,0,70,1,21,0,53,11,4,4,7209
1879,0,70,1,21,0,53,11,4,5,12156
1879,0,70,1,21,0,53,11,4,6,14013
1879,0,70,1,21,0,53,11,4,7,16404
1879,0,70,1,21,0,53,11,4,8,19310
1879,0,70,1,21,0,53,11,4,9,19638
1880,0,36,27,22,0,70,1,25,0,1257
1880,0,36,27,22,0,70,1,25,1,2462
1880,0,36,27,22,0,70,1,25,2,6301
1880,0,36,27,22,0,70,1,25,3,6978
1880,0,36,27,22,0,70,1,25,4,8896
1880,0,36,27,22,0,70,1,25,5,12215
1880,0,36,27,22,0,70,1,25,6,15122
1880,0,36,27,22,0,70,1,25,7,15827
1880,0,36,27,22,0,70,1,25,8,19904
1880,0,36,27,22,0,70,1,25,9,20728
1881,0,69,12,0,0,21,3,22,0,3763
1881,0,69,12,0,0,21,3,22,1,4462
1881,0,69,12,0,0,21,3,22,2,5412
1881,0,69,12,0,0,21,3,22,3,6460
1881,0,69,12,0,0,21,3,22,4,8282
1881,0,69,12,0,0,21,3,22,5,10708
1881,0,69,12,0,0,21,3,22,6,13587
1881,0,69,12,0,0,21,3,22,7,16819
1881,0,69,12,0,0,21,3,22,8,19859
1881,0,69,12,0,0,21,3,22,9,21289
1882,0,127,11,26,0,127,31,26,0,1407
1882,0,127,11,26,0,127,31,26,1,2270
1882,0,127,11,26,0,127,31,26,2,5297
1882,0,127,11,26,0,127,31,26,3,5935
1882,0,127,11,26,0,127,31,26,4,8222
1882,0,127,11,26,0,127,31,26,5,11267
1882,0,127,11,26,0,127,31,26,6,14032
1882,0,127,11,26,0,127,31,26,7,16058
1882,0,127,11,26,0,127,31,26,8,19372
1882,0,127,11,26,0,127,31,26,9,20226
1883,0,49,18,25,0,69,5,3,0,2469
1883,0,49,18,25,0,69,5,3,1,3180
1883,0,49,18,25,0,69,5,3,2,6186
1883,0,49,18,25,0,69,5,3,3,7879
1883,0,49,18,25,0,69,5,3,4,7889
1883,0,49,18,25,0,69,5,3,5,11919
1883,0,49,18,25,0,69,5,3,6,14938
1883,0,49,18,25,0,69,5,3,7,15907
1883,0,49,18,25,0,69,5,3,8,20948
1883,0,49,18,25,0,69,5,3,9,21842
1884,0,127,27,0,0,21,1,22,0,2118
1884,0,127,27,0,0,21,1,22,1,3135
1884,0,127,27,0,0,21,1,22,2,5756
1884,0,127,27,0,0,21,1,22,3,6398
1884,0,127,27,0,0,21,1,22,4,7732
1884,0,127,27,0,0,21,1,22,5,11268
1884,0,127,27,0,0,21,1,22,6,13868
1884,0,127,27,0,0,21,1,22,7,17782
1884,0,127,27,0,0,21,1,22,8,18789
1884,0,127,27,0,0,21,1,22,9,20314
1885,0,49,31,7,0,70,1,29,0,2321
1885,0,49,31,7,0,70,1,29,1,3788
1885,0,49,31,7,0,70,1,29,2,5707
1885,0,49,31,7,0,70,1,29,3,6211
1885,0,49,31,7,0,70,1,29,4,8931
1885,0,49,31,7,0,70,1,29,5,12272
1885,0,49,31,7,0,70,1,29,6,15414
1885,0,49,31,7,0,70,1,29,7,15934
1885,0,49,31,7,0,70,1,29,8,19881
1885,0,49,31,7,0,70,1,29,9,20827
1886,0,21,3,30,0,76,31,28,0,2918
1886,0,21,3,30,0,76,31,28,1,3409
1886,0,21,3,30,0,76,31,28,2,5584
1886,0,21,3,30,0,76,31,28,3,7001
1886,0,21,3,30,0,76,31,28,4,7766
1886,0,21,3,30,0,76,31,28,5,11280
1886,0,21,3,30,0,76,31,28,6,13246
1886,0,21,3,30,0,76,31,28,7,16809
1886,0,21,3,30,0,76,31,28,8,20192
1886,0,21,3,30,0,76,31,28,9,21072
1887,0,127,11,26,0,102,1,12,0,1407
1887,0,127,11,26,0,102,1,12,1,2270
1887,0,127,11,26,0,102,1,12,2,5297
1887,0,127,11,26,0,102,1,12,3,5935
1887,0,127,11,26,0,102,1,12,4,8222
1887,0,127,11,26,0,102,1,12,5,11267
1887,0,127,11,26,0,102,1,12,6,14032
1887,0,127,11,26,0,102,1,12,7,16058
1887,0,127,11,26,0,102,1,12,8,19372
1887,0,127,11,26,0,102,1,12,9,20226
1888,0,14,27,22,0,14,11,26,0,2318
1888,0,14,27,22,0,14,11,26,1,3278
1888,0,14,27,22,0,14,11,26,2,4807
1888,0,14,27,22,0,14,11,26,3,5887
1888,0,14,27,22,0,14,11,26,4,10584
1888,0,14,27,22,0,14,11,26,5,13200
1888,0,14,27,22,0,14,11,26,6,14510
1888,0,14,27,22,0,14,11,26,7,14520
1888,0,14,27,22,0,14,11,26,8,17114
1888,0,14,27,22,0,14,11,26,9,20387
1889,0,31,7,2,0,79,19,0,0,1766
