field,frame,sub,index,expected
bitstream_lsp_index,73,-1,1,80
bitstream_lsp_index,73,-1,2,29
bitstream_lsp_index,73,-1,3,5
state_prev_gp_q14,73,0,-1,5143
state_prev_taming,73,0,-1,0
state_old_exc_energy,73,0,-1,655044200
state_old_exc_max_abs,73,0,-1,7091
state_past_qua_en,73,0,0,-12077
state_past_qua_en,73,0,1,-12077
state_past_qua_en,73,0,2,-15009
state_past_qua_en,73,0,3,-15009
local_window_min,73,0,-1,21
local_window_max,73,0,-1,27
local_int_lag,73,0,-1,21
local_frac,73,0,-1,0
local_pitch_code,73,0,-1,5
local_p0,73,0,-1,0
local_c,73,0,-1,5174
local_s,73,0,-1,15
local_ga,73,0,-1,5
local_gb,73,0,-1,6
tap_gp_q14,73,0,-1,1995
tap_gc_q12,73,0,-1,5469
tap_taming,73,0,-1,0
tap_abs_pitch,73,0,-1,13898
tap_abs_code,73,0,-1,25310
tap_saturation_count,73,0,-1,0
bitstream_pitch_code,73,0,-1,62
bitstream_p0,73,0,-1,1
bitstream_int_lag,73,0,-1,40
bitstream_frac,73,0,-1,0
bitstream_c,73,0,-1,4211
bitstream_s,73,0,-1,15
bitstream_ga,73,0,-1,3
bitstream_gb,73,0,-1,11
state_prev_gp_q14,73,1,-1,1995
state_prev_taming,73,1,-1,0
state_old_exc_energy,73,1,-1,640803146
state_old_exc_max_abs,73,1,-1,7091
state_past_qua_en,73,1,0,-15009
state_past_qua_en,73,1,1,-12077
state_past_qua_en,73,1,2,-12077
state_past_qua_en,73,1,3,-15009
local_window_min,73,1,-1,20
local_window_max,73,1,-1,29
local_int_lag,73,1,-1,21
local_frac,73,1,-1,0
local_pitch_code,73,1,-1,5
local_c,73,1,-1,2573
local_s,73,1,-1,0
local_ga,73,1,-1,1
local_gb,73,1,-1,6
tap_gp_q14,73,1,-1,3545
tap_gc_q12,73,1,-1,7930
tap_taming,73,1,-1,0
tap_abs_pitch,73,1,-1,22660
tap_abs_code,73,1,-1,34892
tap_saturation_count,73,1,-1,0
bitstream_pitch_code,73,1,-1,17
bitstream_int_lag,73,1,-1,40
bitstream_frac,73,1,-1,0
bitstream_c,73,1,-1,343
bitstream_s,73,1,-1,0
bitstream_ga,73,1,-1,3
bitstream_gb,73,1,-1,11
local_lsp_index,74,-1,0,1
local_lsp_index,74,-1,1,80
local_lsp_index,74,-1,2,12
local_lsp_index,74,-1,3,5
bitstream_lsp_index,74,-1,0,0
bitstream_lsp_index,74,-1,1,72
bitstream_lsp_index,74,-1,2,12
bitstream_lsp_index,74,-1,3,5
state_prev_gp_q14,74,0,-1,3545
state_prev_taming,74,0,-1,0
state_old_exc_energy,74,0,-1,820005502
state_old_exc_max_abs,74,0,-1,7928
state_past_qua_en,74,0,0,-10831
state_past_qua_en,74,0,1,-15009
state_past_qua_en,74,0,2,-12077
state_past_qua_en,74,0,3,-12077
local_window_min,74,0,-1,21
local_window_max,74,0,-1,27
local_int_lag,74,0,-1,21
local_frac,74,0,-1,0
local_pitch_code,74,0,-1,5
local_p0,74,0,-1,0
local_c,74,0,-1,2109
local_s,74,0,-1,6
local_ga,74,0,-1,5
local_gb,74,0,-1,6
tap_gp_q14,74,0,-1,1995
tap_gc_q12,74,0,-1,5955
tap_taming,74,0,-1,0
tap_abs_pitch,74,0,-1,14262
tap_abs_code,74,0,-1,27685
tap_saturation_count,74,0,-1,0
bitstream_pitch_code,74,0,-1,38
bitstream_p0,74,0,-1,1
bitstream_int_lag,74,0,-1,32
bitstream_frac,74,0,-1,0
bitstream_c,74,0,-1,3919
bitstream_s,74,0,-1,15
bitstream_ga,74,0,-1,3
bitstream_gb,74,0,-1,11
state_prev_gp_q14,74,1,-1,1995
state_prev_taming,74,1,-1,0
state_old_exc_energy,74,1,-1,751819288
state_old_exc_max_abs,74,1,-1,7928
state_past_qua_en,74,1,0,-15009
state_past_qua_en,74,1,1,-10831
state_past_qua_en,74,1,2,-15009
state_past_qua_en,74,1,3,-12077
local_window_min,74,1,-1,20
local_window_max,74,1,-1,29
local_int_lag,74,1,-1,24
local_frac,74,1,-1,0
local_pitch_code,74,1,-1,14
local_c,74,1,-1,7689
local_s,74,1,-1,1
local_ga,74,1,-1,5
local_gb,74,1,-1,0
tap_gp_q14,74,1,-1,5143
tap_gc_q12,74,1,-1,7116
tap_taming,74,1,-1,0
tap_abs_pitch,74,1,-1,29505
tap_abs_code,74,1,-1,31310
tap_saturation_count,74,1,-1,0
bitstream_pitch_code,74,1,-1,17
bitstream_int_lag,74,1,-1,32
bitstream_frac,74,1,-1,0
bitstream_c,74,1,-1,4211
bitstream_s,74,1,-1,0
bitstream_ga,74,1,-1,6
bitstream_gb,74,1,-1,1
local_lsp_index,75,-1,0,0
local_lsp_index,75,-1,1,80
local_lsp_index,75,-1,2,29
local_lsp_index,75,-1,3,5
bitstream_lsp_index,75,-1,0,0
bitstream_lsp_index,75,-1,1,80
bitstream_lsp_index,75,-1,2,8
bitstream_lsp_index,75,-1,3,5
state_prev_gp_q14,75,0,-1,5143
state_prev_taming,75,0,-1,0
state_old_exc_energy,75,0,-1,810942415
state_old_exc_max_abs,75,0,-1,7928
state_past_qua_en,75,0,0,-12077
state_past_qua_en,75,0,1,-15009
state_past_qua_en,75,0,2,-10831
state_past_qua_en,75,0,3,-15009
local_window_min,75,0,-1,21
local_window_max,75,0,-1,27
local_int_lag,75,0,-1,21
local_frac,75,0,-1,0
local_pitch_code,75,0,-1,5
local_p0,75,0,-1,0
local_c,75,0,-1,5218
local_s,75,0,-1,12
local_ga,75,0,-1,1
local_gb,75,0,-1,6
tap_gp_q14,75,0,-1,3545
tap_gc_q12,75,0,-1,8474
tap_taming,75,0,-1,0
tap_abs_pitch,75,0,-1,25244
tap_abs_code,75,0,-1,39216
tap_saturation_count,75,0,-1,0
bitstream_pitch_code,75,0,-1,14
bitstream_p0,75,0,-1,1
bitstream_int_lag,75,0,-1,24
bitstream_frac,75,0,-1,0
bitstream_c,75,0,-1,3648
bitstream_s,75,0,-1,15
bitstream_ga,75,0,-1,5
bitstream_gb,75,0,-1,3
state_prev_gp_q14,75,1,-1,3545
state_prev_taming,75,1,-1,0
state_old_exc_energy,75,1,-1,961012401
state_old_exc_max_abs,75,1,-1,8467
state_past_qua_en,75,1,0,-10831
state_past_qua_en,75,1,1,-12077
state_past_qua_en,75,1,2,-15009
state_past_qua_en,75,1,3,-10831
local_window_min,75,1,-1,20
local_window_max,75,1,-1,29
local_int_lag,75,1,-1,24
local_frac,75,1,-1,0
local_pitch_code,75,1,-1,14
local_c,75,1,-1,7178
local_s,75,1,-1,5
local_ga,75,1,-1,5
local_gb,75,1,-1,6
tap_gp_q14,75,1,-1,1995
tap_gc_q12,75,1,-1,6619
tap_taming,75,1,-1,0
tap_abs_pitch,75,1,-1,13120
tap_abs_code,75,1,-1,30772
tap_saturation_count,75,1,-1,0
bitstream_pitch_code,75,1,-1,14
bitstream_int_lag,75,1,-1,24
bitstream_frac,75,1,-1,0
bitstream_c,75,1,-1,2135
bitstream_s,75,1,-1,7
bitstream_ga,75,1,-1,1
bitstream_gb,75,1,-1,7
local_lsp_index,76,-1,0,0
local_lsp_index,76,-1,1,80
local_lsp_index,76,-1,2,29
local_lsp_index,76,-1,3,4
bitstream_lsp_index,76,-1,0,0
bitstream_lsp_index,76,-1,1,80
bitstream_lsp_index,76,-1,2,29
bitstream_lsp_index,76,-1,3,5
state_prev_gp_q14,76,0,-1,1995
state_prev_taming,76,0,-1,0
state_old_exc_energy,76,0,-1,887621005
state_old_exc_max_abs,76,0,-1,8467
state_past_qua_en,76,0,0,-15009
state_past_qua_en,76,0,1,-10831
state_past_qua_en,76,0,2,-12077
state_past_qua_en,76,0,3,-15009
local_window_min,76,0,-1,21
local_window_max,76,0,-1,27
local_int_lag,76,0,-1,24
local_frac,76,0,-1,0
local_pitch_code,76,0,-1,14
local_p0,76,0,-1,1
local_c,76,0,-1,2051
local_s,76,0,-1,4
local_ga,76,0,-1,5
local_gb,76,0,-1,6
tap_gp_q14,76,0,-1,1995
tap_gc_q12,76,0,-1,5351
tap_taming,76,0,-1,0
tap_abs_pitch,76,0,-1,10717
tap_abs_code,76,0,-1,24614
tap_saturation_count,76,0,-1,0
bitstream_pitch_code,76,0,-1,62
bitstream_p0,76,0,-1,1
bitstream_int_lag,76,0,-1,40
bitstream_frac,76,0,-1,0
bitstream_c,76,0,-1,4208
bitstream_s,76,0,-1,14
bitstream_ga,76,0,-1,3
bitstream_gb,76,0,-1,9
state_prev_gp_q14,76,1,-1,1995
state_prev_taming,76,1,-1,0
state_old_exc_energy,76,1,-1,833319416
state_old_exc_max_abs,76,1,-1,8467
state_past_qua_en,76,1,0,-15009
state_past_qua_en,76,1,1,-15009
state_past_qua_en,76,1,2,-10831
state_past_qua_en,76,1,3,-12077
local_window_min,76,1,-1,20
local_window_max,76,1,-1,29
local_int_lag,76,1,-1,24
local_frac,76,1,-1,0
local_pitch_code,76,1,-1,14
local_c,76,1,-1,7225
local_s,76,1,-1,7
local_ga,76,1,-1,5
local_gb,76,1,-1,0
tap_gp_q14,76,1,-1,5143
tap_gc_q12,76,1,-1,6355
tap_taming,76,1,-1,0
tap_abs_pitch,76,1,-1,27071
tap_abs_code,76,1,-1,27962
tap_saturation_count,76,1,-1,0
bitstream_pitch_code,76,1,-1,17
bitstream_int_lag,76,1,-1,40
bitstream_frac,76,1,-1,0
bitstream_c,76,1,-1,4219
bitstream_s,76,1,-1,15
bitstream_ga,76,1,-1,7
bitstream_gb,76,1,-1,3
local_lsp_index,77,-1,0,1
local_lsp_index,77,-1,1,80
local_lsp_index,77,-1,2,25
local_lsp_index,77,-1,3,5
bitstream_lsp_index,77,-1,0,0
bitstream_lsp_index,77,-1,1,80
bitstream_lsp_index,77,-1,2,29
bitstream_lsp_index,77,-1,3,5
state_prev_gp_q14,77,0,-1,5143
state_prev_taming,77,0,-1,0
state_old_exc_energy,77,0,-1,776828059
state_old_exc_max_abs,77,0,-1,8467
state_past_qua_en,77,0,0,-12077
state_past_qua_en,77,0,1,-15009
state_past_qua_en,77,0,2,-15009
state_past_qua_en,77,0,3,-10831
local_window_min,77,0,-1,21
local_window_max,77,0,-1,27
local_int_lag,77,0,-1,24
local_frac,77,0,-1,0
local_pitch_code,77,0,-1,14
local_p0,77,0,-1,1
local_c,77,0,-1,1795
local_s,77,0,-1,4
local_ga,77,0,-1,5
local_gb,77,0,-1,0
tap_gp_q14,77,0,-1,5143
tap_gc_q12,77,0,-1,6865
tap_taming,77,0,-1,0
tap_abs_pitch,77,0,-1,32374
tap_abs_code,77,0,-1,31770
tap_saturation_count,77,0,-1,0
bitstream_pitch_code,77,0,-1,14
bitstream_p0,77,0,-1,1
bitstream_int_lag,77,0,-1,24
bitstream_frac,77,0,-1,0
bitstream_c,77,0,-1,4099
bitstream_s,77,0,-1,15
bitstream_ga,77,0,-1,0
bitstream_gb,77,0,-1,15
state_prev_gp_q14,77,1,-1,5143
state_prev_taming,77,1,-1,0
state_old_exc_energy,77,1,-1,696169392
state_old_exc_max_abs,77,1,-1,7556
state_past_qua_en,77,1,0,-12077
state_past_qua_en,77,1,1,-12077
state_past_qua_en,77,1,2,-15009
state_past_qua_en,77,1,3,-15009
local_window_min,77,1,-1,20
local_window_max,77,1,-1,29
local_int_lag,77,1,-1,24
local_frac,77,1,-1,0
local_pitch_code,77,1,-1,14
local_c,77,1,-1,7225
local_s,77,1,-1,7
local_ga,77,1,-1,5
local_gb,77,1,-1,0
tap_gp_q14,77,1,-1,5143
tap_gc_q12,77,1,-1,7604
tap_taming,77,1,-1,0
tap_abs_pitch,77,1,-1,34202
tap_abs_code,77,1,-1,35190
tap_saturation_count,77,1,-1,0
bitstream_pitch_code,77,1,-1,14
bitstream_int_lag,77,1,-1,24
bitstream_frac,77,1,-1,0
bitstream_c,77,1,-1,3587
bitstream_s,77,1,-1,7
bitstream_ga,77,1,-1,1
bitstream_gb,77,1,-1,9
local_lsp_index,78,-1,0,0
local_lsp_index,78,-1,1,72
local_lsp_index,78,-1,2,8
local_lsp_index,78,-1,3,5
bitstream_lsp_index,78,-1,0,1
bitstream_lsp_index,78,-1,1,80
bitstream_lsp_index,78,-1,2,29
bitstream_lsp_index,78,-1,3,5
state_prev_gp_q14,78,0,-1,5143
state_prev_taming,78,0,-1,0
state_old_exc_energy,78,0,-1,841457970
state_old_exc_max_abs,78,0,-1,8083
state_past_qua_en,78,0,0,-12077
state_past_qua_en,78,0,1,-12077
state_past_qua_en,78,0,2,-12077
state_past_qua_en,78,0,3,-15009
local_window_min,78,0,-1,21
local_window_max,78,0,-1,27
local_int_lag,78,0,-1,21
local_frac,78,0,-1,0
local_pitch_code,78,0,-1,5
local_p0,78,0,-1,0
local_c,78,0,-1,5218
local_s,78,0,-1,12
local_ga,78,0,-1,5
local_gb,78,0,-1,6
tap_gp_q14,78,0,-1,1995
tap_gc_q12,78,0,-1,6115
tap_taming,78,0,-1,0
tap_abs_pitch,78,0,-1,13731
tap_abs_code,78,0,-1,28299
tap_saturation_count,78,0,-1,0
bitstream_pitch_code,78,0,-1,62
bitstream_p0,78,0,-1,1
bitstream_int_lag,78,0,-1,40
bitstream_frac,78,0,-1,0
bitstream_c,78,0,-1,4211
bitstream_s,78,0,-1,15
bitstream_ga,78,0,-1,7
bitstream_gb,78,0,-1,3
state_prev_gp_q14,78,1,-1,1995
state_prev_taming,78,1,-1,0
state_old_exc_energy,78,1,-1,883614999
state_old_exc_max_abs,78,1,-1,8083
state_past_qua_en,78,1,0,-15009
state_past_qua_en,78,1,1,-12077
state_past_qua_en,78,1,2,-12077
state_past_qua_en,78,1,3,-12077
local_window_min,78,1,-1,20
local_window_max,78,1,-1,29
local_int_lag,78,1,-1,24
local_frac,78,1,-1,0
local_pitch_code,78,1,-1,14
local_c,78,1,-1,1546
local_s,78,1,-1,1
local_ga,78,1,-1,5
local_gb,78,1,-1,0
tap_gp_q14,78,1,-1,5143
tap_gc_q12,78,1,-1,7301
tap_taming,78,1,-1,0
tap_abs_pitch,78,1,-1,29515
tap_abs_code,78,1,-1,33584
tap_saturation_count,78,1,-1,0
bitstream_pitch_code,78,1,-1,17
bitstream_int_lag,78,1,-1,40
bitstream_frac,78,1,-1,0
bitstream_c,78,1,-1,343
bitstream_s,78,1,-1,0
bitstream_ga,78,1,-1,7
bitstream_gb,78,1,-1,9
local_lsp_index,79,-1,0,1
local_lsp_index,79,-1,1,80
local_lsp_index,79,-1,2,8
local_lsp_index,79,-1,3,5
bitstream_lsp_index,79,-1,0,0
bitstream_lsp_index,79,-1,1,72
bitstream_lsp_index,79,-1,2,12
bitstream_lsp_index,79,-1,3,5
state_prev_gp_q14,79,0,-1,5143
state_prev_taming,79,0,-1,0
state_old_exc_energy,79,0,-1,908125288
state_old_exc_max_abs,79,0,-1,8083
state_past_qua_en,79,0,0,-12077
state_past_qua_en,79,0,1,-15009
state_past_qua_en,79,0,2,-12077
state_past_qua_en,79,0,3,-12077
local_window_min,79,0,-1,21
local_window_max,79,0,-1,27
local_int_lag,79,0,-1,21
local_frac,79,0,-1,0
local_pitch_code,79,0,-1,5
local_p0,79,0,-1,0
local_c,79,0,-1,5218
local_s,79,0,-1,12
local_ga,79,0,-1,1
local_gb,79,0,-1,6
tap_gp_q14,79,0,-1,3545
tap_gc_q12,79,0,-1,8607
tap_taming,79,0,-1,0
tap_abs_pitch,79,0,-1,24671
tap_abs_code,79,0,-1,39832
tap_saturation_count,79,0,-1,0
bitstream_pitch_code,79,0,-1,38
bitstream_p0,79,0,-1,1
bitstream_int_lag,79,0,-1,32
bitstream_frac,79,0,-1,0
bitstream_c,79,0,-1,3695
bitstream_s,79,0,-1,9
bitstream_ga,79,0,-1,3
bitstream_gb,79,0,-1,9
state_prev_gp_q14,79,1,-1,3545
state_prev_taming,79,1,-1,0
state_old_exc_energy,79,1,-1,1016743050
state_old_exc_max_abs,79,1,-1,8600
state_past_qua_en,79,1,0,-10831
state_past_qua_en,79,1,1,-12077
state_past_qua_en,79,1,2,-15009
state_past_qua_en,79,1,3,-12077
local_window_min,79,1,-1,20
local_window_max,79,1,-1,29
local_int_lag,79,1,-1,24
local_frac,79,1,-1,0
local_pitch_code,79,1,-1,14
local_c,79,1,-1,7178
local_s,79,1,-1,5
local_ga,79,1,-1,5
local_gb,79,1,-1,6
tap_gp_q14,79,1,-1,1995
tap_gc_q12,79,1,-1,6446
tap_taming,79,1,-1,0
tap_abs_pitch,79,1,-1,13097
tap_abs_code,79,1,-1,29969
tap_saturation_count,79,1,-1,0
bitstream_pitch_code,79,1,-1,17
bitstream_int_lag,79,1,-1,32
bitstream_frac,79,1,-1,0
bitstream_c,79,1,-1,4211
bitstream_s,79,1,-1,0
bitstream_ga,79,1,-1,3
bitstream_gb,79,1,-1,9
local_lsp_index,80,-1,0,0
local_lsp_index,80,-1,1,80
local_lsp_index,80,-1,2,29
local_lsp_index,80,-1,3,5
bitstream_lsp_index,80,-1,0,0
bitstream_lsp_index,80,-1,1,80
bitstream_lsp_index,80,-1,2,8
bitstream_lsp_index,80,-1,3,5
state_prev_gp_q14,80,0,-1,1995
state_prev_taming,80,0,-1,0
state_old_exc_energy,80,0,-1,923000781
state_old_exc_max_abs,80,0,-1,8600
state_past_qua_en,80,0,0,-15009
state_past_qua_en,80,0,1,-10831
state_past_qua_en,80,0,2,-12077
state_past_qua_en,80,0,3,-15009
local_window_min,80,0,-1,21
local_window_max,80,0,-1,27
local_int_lag,80,0,-1,24
local_frac,80,0,-1,0
local_pitch_code,80,0,-1,14
local_p0,80,0,-1,1
local_c,80,0,-1,1546
local_s,80,0,-1,1
local_ga,80,0,-1,5
local_gb,80,0,-1,6
tap_gp_q14,80,0,-1,1995
tap_gc_q12,80,0,-1,5351
tap_taming,80,0,-1,0
tap_abs_pitch,80,0,-1,10682
tap_abs_code,80,0,-1,24614
tap_saturation_count,80,0,-1,0
bitstream_pitch_code,80,0,-1,14
bitstream_p0,80,0,-1,1
bitstream_int_lag,80,0,-1,24
bitstream_frac,80,0,-1,0
bitstream_c,80,0,-1,144
bitstream_s,80,0,-1,15
bitstream_ga,80,0,-1,4
bitstream_gb,80,0,-1,11
state_prev_gp_q14,80,1,-1,1995
state_prev_taming,80,1,-1,0
state_old_exc_energy,80,1,-1,822725610
state_old_exc_max_abs,80,1,-1,8600
state_past_qua_en,80,1,0,-15009
state_past_qua_en,80,1,1,-15009
state_past_qua_en,80,1,2,-10831
state_past_qua_en,80,1,3,-12077
local_window_min,80,1,-1,20
local_window_max,80,1,-1,29
local_int_lag,80,1,-1,24
local_frac,80,1,-1,0
local_pitch_code,80,1,-1,14
local_c,80,1,-1,7225
local_s,80,1,-1,7
local_ga,80,1,-1,5
local_gb,80,1,-1,0
tap_gp_q14,80,1,-1,5143
tap_gc_q12,80,1,-1,6355
tap_taming,80,1,-1,0
tap_abs_pitch,80,1,-1,27048
tap_abs_code,80,1,-1,27962
tap_saturation_count,80,1,-1,0
bitstream_pitch_code,80,1,-1,14
bitstream_int_lag,80,1,-1,24
bitstream_frac,80,1,-1,0
bitstream_c,80,1,-1,145
bitstream_s,80,1,-1,14
bitstream_ga,80,1,-1,4
bitstream_gb,80,1,-1,11
local_lsp_index,81,-1,0,0
local_lsp_index,81,-1,1,72
local_lsp_index,81,-1,2,13
local_lsp_index,81,-1,3,5
bitstream_lsp_index,81,-1,0,0
bitstream_lsp_index,81,-1,1,80
bitstream_lsp_index,81,-1,2,29
bitstream_lsp_index,81,-1,3,5
state_prev_gp_q14,81,0,-1,5143
state_prev_taming,81,0,-1,0
state_old_exc_energy,81,0,-1,767235013
state_old_exc_max_abs,81,0,-1,8600
state_past_qua_en,81,0,0,-12077
state_past_qua_en,81,0,1,-15009
state_past_qua_en,81,0,2,-15009
state_past_qua_en,81,0,3,-10831
local_window_min,81,0,-1,21
local_window_max,81,0,-1,27
local_int_lag,81,0,-1,24
local_frac,81,0,-1,0
local_pitch_code,81,0,-1,14
local_p0,81,0,-1,1
local_c,81,0,-1,1795
local_s,81,0,-1,4
local_ga,81,0,-1,5
local_gb,81,0,-1,0
tap_gp_q14,81,0,-1,5143
tap_gc_q12,81,0,-1,6865
tap_taming,81,0,-1,0
tap_abs_pitch,81,0,-1,32378
tap_abs_code,81,0,-1,31770
tap_saturation_count,81,0,-1,0
bitstream_pitch_code,81,0,-1,62
bitstream_p0,81,0,-1,1
bitstream_int_lag,81,0,-1,40
bitstream_frac,81,0,-1,0
bitstream_c,81,0,-1,4514
bitstream_s,81,0,-1,9
bitstream_ga,81,0,-1,1
bitstream_gb,81,0,-1,9
state_prev_gp_q14,81,1,-1,5143
state_prev_taming,81,1,-1,0
state_old_exc_energy,81,1,-1,683369172
state_old_exc_max_abs,81,1,-1,7555
state_past_qua_en,81,1,0,-12077
state_past_qua_en,81,1,1,-12077
state_past_qua_en,81,1,2,-15009
state_past_qua_en,81,1,3,-15009
local_window_min,81,1,-1,20
local_window_max,81,1,-1,29
local_int_lag,81,1,-1,24
local_frac,81,1,-1,0
local_pitch_code,81,1,-1,14
local_c,81,1,-1,1802
local_s,81,1,-1,5
local_ga,81,1,-1,5
local_gb,81,1,-1,0
tap_gp_q14,81,1,-1,5143
tap_gc_q12,81,1,-1,7512
tap_taming,81,1,-1,0
tap_abs_pitch,81,1,-1,34256
tap_abs_code,81,1,-1,37122
tap_saturation_count,81,1,-1,0
bitstream_pitch_code,81,1,-1,17
bitstream_int_lag,81,1,-1,40
bitstream_frac,81,1,-1,0
bitstream_c,81,1,-1,179
bitstream_s,81,1,-1,7
bitstream_ga,81,1,-1,1
bitstream_gb,81,1,-1,9
local_lsp_index,82,-1,0,1
local_lsp_index,82,-1,1,80
local_lsp_index,82,-1,2,29
local_lsp_index,82,-1,3,5
bitstream_lsp_index,82,-1,0,0
bitstream_lsp_index,82,-1,1,80
bitstream_lsp_index,82,-1,2,29
bitstream_lsp_index,82,-1,3,5
state_prev_gp_q14,82,0,-1,5143
state_prev_taming,82,0,-1,0
state_old_exc_energy,82,0,-1,876252022
state_old_exc_max_abs,82,0,-1,9884
state_past_qua_en,82,0,0,-12077
state_past_qua_en,82,0,1,-12077
state_past_qua_en,82,0,2,-12077
state_past_qua_en,82,0,3,-15009
local_window_min,82,0,-1,21
local_window_max,82,0,-1,27
local_int_lag,82,0,-1,24
local_frac,82,0,-1,0
local_pitch_code,82,0,-1,14
local_p0,82,0,-1,1
local_c,82,0,-1,1802
local_s,82,0,-1,5
local_ga,82,0,-1,5
local_gb,82,0,-1,0
tap_gp_q14,82,0,-1,5143
tap_gc_q12,82,0,-1,8405
tap_taming,82,0,-1,0
tap_abs_pitch,82,0,-1,32715
tap_abs_code,82,0,-1,41534
tap_saturation_count,82,0,-1,0
bitstream_pitch_code,82,0,-1,14
bitstream_p0,82,0,-1,1
bitstream_int_lag,82,0,-1,24
bitstream_frac,82,0,-1,0
bitstream_c,82,0,-1,276
bitstream_s,82,0,-1,1
bitstream_ga,82,0,-1,0
bitstream_gb,82,0,-1,15
state_prev_gp_q14,82,1,-1,5143
state_prev_taming,82,1,-1,0
state_old_exc_energy,82,1,-1,1134678425
state_old_exc_max_abs,82,1,-1,9884
state_past_qua_en,82,1,0,-12077
state_past_qua_en,82,1,1,-12077
state_past_qua_en,82,1,2,-12077
state_past_qua_en,82,1,3,-12077
local_window_min,82,1,-1,20
local_window_max,82,1,-1,29
local_int_lag,82,1,-1,24
local_frac,82,1,-1,0
local_pitch_code,82,1,-1,14
local_c,82,1,-1,1802
local_s,82,1,-1,5
local_ga,82,1,-1,5
local_gb,82,1,-1,0
tap_gp_q14,82,1,-1,5143
tap_gc_q12,82,1,-1,8951
tap_taming,82,1,-1,0
tap_abs_pitch,82,1,-1,33472
tap_abs_code,82,1,-1,44234
tap_saturation_count,82,1,-1,0
bitstream_pitch_code,82,1,-1,14
bitstream_int_lag,82,1,-1,24
bitstream_frac,82,1,-1,0
bitstream_c,82,1,-1,4219
bitstream_s,82,1,-1,15
bitstream_ga,82,1,-1,4
bitstream_gb,82,1,-1,11
local_lsp_index,83,-1,0,0
local_lsp_index,83,-1,1,80
local_lsp_index,83,-1,2,29
local_lsp_index,83,-1,3,5
bitstream_lsp_index,83,-1,0,1
bitstream_lsp_index,83,-1,1,80
bitstream_lsp_index,83,-1,2,29
bitstream_lsp_index,83,-1,3,5
state_prev_gp_q14,83,0,-1,5143
state_prev_taming,83,0,-1,0
state_old_exc_energy,83,0,-1,1297689004
state_old_exc_max_abs,83,0,-1,9884
state_past_qua_en,83,0,0,-12077
state_past_qua_en,83,0,1,-12077
state_past_qua_en,83,0,2,-12077
state_past_qua_en,83,0,3,-12077
local_window_min,83,0,-1,21
local_window_max,83,0,-1,27
local_int_lag,83,0,-1,24
local_frac,83,0,-1,0
local_pitch_code,83,0,-1,14
local_p0,83,0,-1,1
local_c,83,0,-1,1802
local_s,83,0,-1,5
local_ga,83,0,-1,5
local_gb,83,0,-1,6
tap_gp_q14,83,0,-1,1995
tap_gc_q12,83,0,-1,6437
tap_taming,83,0,-1,0
tap_abs_pitch,83,0,-1,13122
tap_abs_code,83,0,-1,31810
tap_saturation_count,83,0,-1,0
bitstream_pitch_code,83,0,-1,62
bitstream_p0,83,0,-1,1
bitstream_int_lag,83,0,-1,40
bitstream_frac,83,0,-1,0
bitstream_c,83,0,-1,4211
bitstream_s,83,0,-1,15
bitstream_ga,83,0,-1,3
bitstream_gb,83,0,-1,11
state_prev_gp_q14,83,1,-1,1995
state_prev_taming,83,1,-1,0
state_old_exc_energy,83,1,-1,1180748144
state_old_exc_max_abs,83,1,-1,9640
state_past_qua_en,83,1,0,-15009
state_past_qua_en,83,1,1,-12077
state_past_qua_en,83,1,2,-12077
state_past_qua_en,83,1,3,-12077
local_window_min,83,1,-1,20
local_window_max,83,1,-1,29
local_int_lag,83,1,-1,24
local_frac,83,1,-1,0
local_pitch_code,83,1,-1,14
local_c,83,1,-1,1546
local_s,83,1,-1,1
local_ga,83,1,-1,5
local_gb,83,1,-1,6
tap_gp_q14,83,1,-1,1995
tap_gc_q12,83,1,-1,5251
tap_taming,83,1,-1,0
tap_abs_pitch,83,1,-1,10850
tap_abs_code,83,1,-1,24154
tap_saturation_count,83,1,-1,0
bitstream_pitch_code,83,1,-1,17
bitstream_int_lag,83,1,-1,40
bitstream_frac,83,1,-1,0
bitstream_c,83,1,-1,3607
bitstream_s,83,1,-1,4
bitstream_ga,83,1,-1,4
bitstream_gb,83,1,-1,9
local_lsp_index,84,-1,0,0
local_lsp_index,84,-1,1,80
local_lsp_index,84,-1,2,29
local_lsp_index,84,-1,3,5
bitstream_lsp_index,84,-1,0,0
bitstream_lsp_index,84,-1,1,72
bitstream_lsp_index,84,-1,2,12
bitstream_lsp_index,84,-1,3,5
state_prev_gp_q14,84,0,-1,1995
state_prev_taming,84,0,-1,0
state_old_exc_energy,84,0,-1,969121175
state_old_exc_max_abs,84,0,-1,9640
state_past_qua_en,84,0,0,-15009
state_past_qua_en,84,0,1,-15009
state_past_qua_en,84,0,2,-12077
state_past_qua_en,84,0,3,-12077
local_window_min,84,0,-1,21
local_window_max,84,0,-1,27
local_int_lag,84,0,-1,24
local_frac,84,0,-1,0
local_pitch_code,84,0,-1,14
local_p0,84,0,-1,1
local_c,84,0,-1,7225
local_s,84,0,-1,7
local_ga,84,0,-1,5
local_gb,84,0,-1,0
tap_gp_q14,84,0,-1,5143
tap_gc_q12,84,0,-1,6061
tap_taming,84,0,-1,0
tap_abs_pitch,84,0,-1,26786
tap_abs_code,84,0,-1,26668
tap_saturation_count,84,0,-1,0
bitstream_pitch_code,84,0,-1,38
bitstream_p0,84,0,-1,1
bitstream_int_lag,84,0,-1,32
bitstream_frac,84,0,-1,0
